SUBJECT_NUMBER,Chest,Weight,Hip,Sleeve,Height,Waist,Neck,Inseam,Forearm
24548,34.29,146.74,40.08,33.23,64.65,29.02,13.82,30.73,9.84
24551,32.48,119.02,36.22,32.52,64.65,25.35,13.35,32.27,9.29
24565,29.33,96.58,33.39,30.59,61.73,23.94,12.68,28.09,8.66
24573,33.19,110.22,35.63,30.91,62.48,24.76,12.68,30.5,9.37
24586,38.94,159.72,39.21,34.45,67.32,29.37,13.94,30.93,10.91
24601,39.37,139.48,38.43,30.08,61.34,32.68,13.86,27.31,9.96
24603,35.51,147.18,38.82,33.07,66.93,28.86,13.98,30.46,10.67
24615,31.5,112.42,35.16,28.94,61.22,26.3,13.15,28.61,9.84
24616,36.22,137.94,37.99,29.53,62.48,29.06,13.86,27.66,10.39
24619,32.76,112.42,34.21,31.38,61.1,25.08,12.76,28.29,10.08
24620,34.13,157.08,40.08,34.17,69.92,28.62,14.09,34.08,10.47
24622,36.06,144.1,40.63,31.81,61.5,31.06,13.78,28.61,10.55
24631,32.8,120.56,35.16,31.34,65.87,25.98,13.5,31.56,9.65
24633,38.5,143.44,38.9,32.68,65.43,29.65,14.09,29.43,10.55
24634,33.94,134.42,37.24,34.25,65.71,28.46,14.25,32.23,10.0
24637,40.12,168.52,42.52,32.99,66.97,32.17,14.49,30.26,10.04
24640,36.22,133.76,38.74,31.85,64.09,28.31,13.66,28.06,10.04
24644,36.22,125.84,35.79,31.73,63.86,27.68,13.74,29.08,10.0
24666,33.43,115.28,37.48,30.31,61.69,27.32,13.11,28.92,8.35
24667,37.01,153.78,41.06,33.27,67.36,29.33,14.02,30.14,9.88
24668,36.18,141.68,40.55,30.43,65.12,28.98,12.95,29.75,9.76
24669,36.77,137.94,38.27,32.48,65.04,30.08,12.91,30.77,9.8
24672,36.14,124.74,38.15,30.63,62.13,27.2,13.46,27.46,9.53
24673,37.99,179.96,45.31,32.52,66.14,34.41,14.57,29.71,10.71
24674,32.68,111.98,33.39,30.55,62.87,26.73,13.82,29.94,9.33
24675,34.76,125.84,38.11,31.3,62.87,27.8,12.6,28.76,9.45
24677,37.13,135.74,38.27,31.81,61.3,28.43,13.66,28.09,10.16
24678,34.41,132.22,37.4,32.64,69.37,26.02,13.43,31.83,9.06
24681,32.72,115.72,35.67,31.89,65.63,26.26,13.39,30.77,8.98
24682,33.03,110.88,35.24,26.85,60.63,26.1,12.64,25.46,9.49
24683,36.14,137.72,38.43,30.0,63.7,27.36,13.27,28.09,10.28
24684,33.7,115.72,37.56,30.63,62.56,28.03,12.4,28.21,8.82
24685,34.61,121.66,35.79,32.76,61.81,28.5,14.17,29.24,9.33
24686,35.63,155.76,41.77,32.09,64.37,29.41,13.94,29.63,10.63
24687,36.1,128.7,37.56,31.42,62.68,28.31,13.9,28.72,9.76
24689,33.66,121.44,37.8,30.91,62.8,26.85,13.19,28.45,9.02
24690,34.13,113.96,34.49,29.25,61.61,27.09,13.19,27.62,8.94
24692,34.02,139.48,40.43,31.61,65.04,28.39,13.35,29.83,10.12
24693,36.46,138.82,39.21,32.09,64.41,28.74,13.35,29.12,9.53
24694,31.3,120.56,36.02,32.4,67.4,24.92,13.62,30.5,10.04
24695,35.59,150.04,40.28,34.37,68.5,28.54,13.58,32.94,10.91
24697,33.7,119.9,34.41,32.76,65.67,27.8,13.78,31.76,9.88
24698,35.08,132.0,39.37,30.0,62.13,28.07,12.72,29.59,9.69
24699,39.41,135.96,37.4,31.89,62.72,30.87,14.21,28.88,10.35
24700,33.27,119.68,35.35,30.51,63.58,27.28,13.58,29.0,10.35
24701,36.65,148.72,41.06,32.17,65.04,28.03,14.29,30.5,10.94
24702,35.12,139.04,37.48,30.83,63.86,28.11,13.03,29.16,10.59
24703,39.8,165.0,40.79,33.58,65.28,32.4,13.86,31.24,11.1
24704,34.29,128.26,36.5,29.92,61.3,26.85,13.86,28.13,11.34
24705,36.18,131.34,37.09,30.91,62.8,28.23,13.86,28.92,9.84
24706,38.86,147.84,39.57,31.42,62.6,33.43,13.27,28.33,10.75
24707,33.66,121.22,35.51,28.94,62.56,27.64,13.58,27.35,9.65
24708,41.1,176.66,42.44,35.12,63.78,33.58,15.16,29.16,12.13
24710,38.07,136.18,38.74,30.83,62.2,28.62,13.98,26.68,9.69
24711,32.72,112.2,34.61,30.91,61.73,25.71,13.39,28.02,9.72
24712,33.43,129.14,36.69,32.36,68.27,26.81,13.39,32.07,9.57
24716,34.41,135.52,37.36,31.69,65.91,26.97,13.74,30.06,10.12
24717,31.54,103.62,33.23,30.75,63.11,25.12,12.8,29.79,9.41
24718,35.24,136.84,38.23,31.73,65.91,27.95,13.82,29.79,10.0
24719,35.2,143.88,40.75,30.87,63.11,27.99,13.23,28.06,10.67
24721,37.99,156.64,42.6,33.11,66.38,30.04,14.09,29.79,9.84
24722,32.76,108.46,33.46,30.79,63.27,26.06,12.28,28.92,9.33
24723,34.49,122.54,35.04,32.44,63.9,27.72,13.62,29.47,9.96
24725,35.16,146.74,39.06,32.87,64.25,28.82,14.37,30.1,11.02
24726,37.44,134.42,38.19,32.6,63.66,29.41,12.91,29.39,9.72
24727,31.61,123.2,35.75,32.36,67.17,26.22,13.35,31.05,9.21
24729,33.58,141.02,39.92,30.47,61.14,28.46,13.15,27.39,10.04
24730,31.81,90.86,31.97,29.25,58.78,23.27,12.24,26.83,8.58
24731,36.54,136.4,37.87,30.31,59.92,30.28,13.54,27.78,10.2
24732,31.26,113.52,36.42,30.24,62.76,24.37,13.31,28.37,9.45
24733,41.77,172.7,43.58,31.81,64.41,35.75,13.5,30.42,10.71
24734,33.11,125.84,35.75,32.76,68.23,26.65,13.31,31.01,9.57
24736,37.99,153.34,39.76,32.36,63.9,30.83,14.21,29.16,10.51
24737,32.17,127.6,37.09,29.92,61.22,27.48,13.39,26.72,9.61
24738,34.02,125.62,36.61,32.8,66.42,26.26,13.43,31.8,9.29
24739,37.4,155.1,40.51,33.86,67.13,33.78,12.8,31.91,9.61
24740,33.74,131.78,40.35,29.21,61.93,26.57,12.32,27.43,9.09
24743,40.43,181.5,43.82,33.94,68.43,34.65,14.21,30.73,10.47
24744,32.01,110.88,34.33,30.47,60.47,26.77,12.76,27.66,10.04
24745,36.65,137.94,38.35,29.69,60.67,30.67,13.11,26.8,9.96
24746,35.94,142.56,39.25,32.56,64.41,27.87,13.23,30.97,10.24
24749,39.88,170.06,41.97,34.53,69.13,33.19,13.23,31.87,10.04
24750,38.03,152.9,41.46,32.32,64.57,30.55,13.74,29.04,10.16
24752,42.64,197.34,44.72,32.44,68.11,38.31,15.28,30.46,11.02
24754,32.6,116.16,36.1,32.17,62.87,26.3,12.99,29.08,9.06
24755,37.6,145.42,38.82,31.85,66.97,29.13,13.39,29.98,10.24
24756,36.65,130.68,37.32,29.41,62.87,29.09,12.83,27.43,9.45
24757,36.77,155.54,39.53,33.7,68.03,30.98,13.98,31.4,10.63
24758,33.66,117.04,35.75,29.96,61.85,27.28,13.66,28.61,9.65
24759,35.39,137.5,38.19,31.97,64.29,28.9,13.5,30.14,9.53
24760,35.63,137.06,37.68,33.27,65.55,28.19,14.41,31.72,10.04
24761,36.77,128.26,37.44,30.98,64.69,30.12,14.02,29.24,9.61
24763,39.33,159.94,41.57,30.98,64.21,34.33,13.94,30.14,10.28
24764,33.19,104.94,34.02,29.76,60.39,29.17,12.52,27.98,9.13
24769,37.87,159.06,39.49,33.9,68.15,30.35,14.65,32.07,10.08
24772,33.35,113.96,35.2,30.59,61.61,24.92,13.46,28.84,8.94
24773,34.92,139.7,39.45,31.54,65.28,28.74,13.27,29.87,9.61
24774,36.42,141.68,39.06,30.87,63.07,27.32,13.43,28.57,10.04
24775,38.39,144.98,40.08,31.22,62.2,33.54,13.54,28.09,10.51
24776,33.54,120.56,36.34,29.25,62.36,27.17,13.62,27.94,9.88
24777,34.45,135.3,37.32,32.32,68.98,26.85,14.02,31.28,9.57
24778,45.63,186.12,42.24,33.62,65.59,37.6,15.16,29.35,11.02
24780,35.87,124.52,37.09,30.43,63.5,28.31,13.27,28.8,9.53
24783,34.45,123.2,35.98,31.38,62.01,28.31,13.66,27.11,9.76
24785,34.65,123.2,35.94,32.32,64.33,25.55,13.43,30.65,9.17
24786,34.92,139.7,40.16,32.99,64.09,28.03,14.45,29.94,10.31
24790,37.48,151.14,39.76,32.52,63.46,32.05,14.41,28.69,10.43
24793,36.42,145.64,37.87,33.7,70.24,29.41,13.23,33.29,9.45
24794,34.25,138.82,37.91,30.28,62.91,27.24,13.19,26.48,10.16
24796,34.37,132.44,35.94,31.61,64.06,26.18,13.9,29.59,9.84
24803,41.73,170.28,40.04,34.17,68.19,31.85,14.25,31.48,10.63
24804,39.37,137.94,37.13,31.89,61.89,31.69,13.58,28.84,9.53
24808,35.04,129.14,36.69,30.55,61.77,26.57,12.99,28.21,9.53
24812,32.48,118.8,35.67,30.79,60.94,28.66,13.31,28.88,9.21
24813,33.9,137.06,37.32,31.34,65.35,26.5,13.31,30.18,9.65
24814,37.64,156.42,39.53,31.54,64.06,29.21,13.35,30.73,10.31
24815,35.87,134.86,37.28,30.0,62.13,28.27,13.74,27.7,9.96
24816,38.39,164.56,41.14,32.72,65.94,30.63,14.21,30.34,10.98
24827,33.43,115.72,34.06,29.69,59.88,26.22,13.31,26.24,9.61
24831,33.39,120.34,36.93,30.31,61.26,26.38,12.99,27.94,9.65
24839,34.8,127.6,35.91,31.81,64.45,28.46,13.7,30.81,9.92
24844,35.43,134.86,37.52,30.79,63.39,28.15,12.76,28.84,10.43
24845,36.34,138.16,37.09,32.32,66.89,29.84,14.37,32.19,9.61
24846,34.88,136.84,38.27,32.52,67.05,26.02,14.21,33.02,10.12
24847,32.91,98.78,30.98,29.96,62.09,23.86,12.91,29.39,8.78
24848,34.33,129.36,38.86,29.76,62.76,27.99,13.19,28.17,9.49
24851,39.57,172.7,43.78,34.88,67.2,32.01,14.41,31.99,10.47
24852,37.01,136.18,38.11,31.5,64.65,27.52,13.11,31.13,9.57
24854,32.6,125.84,36.93,29.84,62.01,26.3,12.91,26.83,9.57
24855,36.46,147.84,39.72,33.82,65.55,29.25,14.06,31.05,10.2
24856,34.88,134.2,35.91,32.32,64.84,26.77,14.13,29.51,10.55
24857,40.59,157.3,40.12,33.46,65.75,32.01,15.08,31.09,10.87
24859,33.58,119.9,35.71,30.79,61.57,27.6,12.72,29.2,9.49
24862,35.83,139.48,38.03,33.9,65.0,29.09,14.53,31.99,10.43
24865,36.42,150.04,39.37,31.69,62.83,29.96,13.46,28.37,10.12
24866,34.76,122.54,35.47,32.56,65.59,28.23,13.11,31.01,9.65
24867,37.8,160.38,42.09,33.86,69.57,29.29,14.21,33.06,10.16
24869,35.39,151.58,38.58,33.23,66.93,29.02,13.19,32.46,11.02
24871,37.6,147.84,39.96,32.76,65.98,27.72,14.29,30.73,9.88
24872,39.09,165.0,41.69,33.23,65.87,29.84,14.65,29.59,10.87
24874,33.94,130.02,36.02,32.76,64.88,28.27,14.02,30.65,10.83
24876,37.2,130.46,35.87,31.34,62.05,31.38,13.43,29.59,9.65
24877,37.2,133.76,40.16,31.5,61.65,30.75,13.66,26.99,9.88
24880,35.28,125.62,36.46,30.55,60.98,28.98,13.9,28.29,10.39
24882,37.13,130.24,36.89,32.09,63.11,29.76,13.58,29.35,9.45
24883,32.56,115.5,34.13,32.01,63.94,24.53,13.94,29.35,9.65
24884,36.89,141.24,38.9,31.14,62.2,31.38,13.54,28.13,10.31
24886,37.52,134.64,38.35,30.2,61.06,30.51,13.98,27.39,9.88
24887,35.2,158.62,40.79,32.09,64.33,31.1,14.49,27.7,11.1
24888,34.76,116.6,36.54,27.8,57.48,27.4,13.19,25.26,10.2
24889,35.71,136.4,37.48,31.73,63.78,29.57,13.98,28.92,10.24
24891,38.74,164.12,42.09,30.91,64.13,31.57,13.39,27.98,10.94
24894,33.39,117.04,34.57,29.37,60.51,27.36,13.07,27.23,10.31
24895,36.5,158.84,41.18,33.54,68.03,31.69,14.33,30.3,10.51
24899,33.07,118.14,35.47,29.49,61.02,28.27,13.27,27.74,9.84
24900,33.74,124.74,35.75,31.89,64.37,26.42,13.82,30.22,9.65
24907,33.94,130.24,40.51,31.69,63.31,27.99,13.86,28.25,10.31
24911,31.38,101.64,34.13,28.62,58.15,24.84,12.99,25.57,9.09
24912,33.46,138.38,38.66,31.89,63.19,28.78,14.21,29.98,10.12
24913,38.46,178.86,42.13,33.19,67.99,33.07,15.0,31.8,11.46
24914,41.69,173.14,43.39,31.85,63.39,35.39,14.02,29.0,10.35
24915,38.27,175.12,43.35,33.27,64.72,32.72,13.74,32.31,11.46
24917,32.48,133.1,38.46,30.87,64.49,26.46,14.13,30.22,9.88
24919,36.42,133.98,39.21,30.31,61.42,29.09,13.31,27.58,10.2
24921,33.07,137.5,40.0,31.1,67.05,26.89,13.7,29.55,9.88
24922,30.12,107.58,32.6,33.03,63.9,25.39,13.66,31.52,9.37
24923,34.69,114.84,36.46,28.19,58.19,27.87,13.11,25.54,9.29
24924,35.04,136.62,38.31,30.04,64.06,27.99,13.66,28.88,9.88
24926,36.14,121.0,35.91,32.6,62.2,27.32,13.15,29.71,9.65
24929,36.18,154.0,40.91,31.34,64.02,29.65,14.69,29.71,10.31
24930,37.2,139.92,39.09,32.09,65.71,29.88,14.06,29.98,9.69
24931,39.29,154.22,41.34,33.46,66.69,31.61,14.29,30.18,10.51
24932,34.41,119.68,36.1,30.63,61.18,26.38,13.94,27.86,10.43
24933,34.96,142.56,37.2,33.78,67.32,27.91,13.82,31.56,10.35
24934,35.35,133.32,37.87,30.79,62.13,28.54,13.23,27.66,10.39
24936,33.46,118.8,35.28,29.92,59.76,28.7,13.39,27.43,9.57
24939,38.74,152.68,40.28,31.5,65.87,29.17,14.17,29.51,9.84
24941,35.47,143.22,40.28,30.63,63.11,27.76,14.25,26.76,10.67
24942,35.24,115.5,34.76,29.57,60.94,28.19,13.23,28.37,10.28
24943,33.78,123.2,37.2,30.87,62.68,27.87,13.03,28.33,9.21
24944,31.22,102.3,34.57,31.57,64.45,23.39,12.6,31.68,8.35
24946,39.29,164.34,40.91,32.72,66.65,32.32,14.37,31.44,10.55
24947,34.37,137.72,35.59,32.95,67.83,28.35,13.5,32.35,9.88
24948,31.93,128.48,35.35,33.27,66.57,25.71,13.07,31.87,9.61
24949,31.5,112.2,35.39,30.55,62.91,24.72,12.99,28.33,9.69
24950,36.02,124.96,37.2,31.3,60.87,28.78,14.13,25.85,9.76
24951,37.01,139.48,38.98,31.69,62.52,29.53,14.53,29.12,10.79
24955,38.7,157.96,40.31,31.1,61.06,31.81,14.17,27.03,10.83
24958,33.23,133.98,37.56,32.4,62.68,26.5,13.7,28.02,10.94
24960,34.96,134.86,38.11,31.22,61.26,28.94,13.27,27.74,9.76
24961,36.46,141.9,40.28,32.17,64.65,29.06,12.95,28.45,9.13
24962,34.69,128.7,38.39,31.57,65.43,27.6,13.46,31.48,9.84
24964,42.32,204.6,45.43,34.41,68.19,35.24,15.28,31.09,12.32
24965,34.41,134.42,38.78,32.09,65.47,27.36,13.7,29.35,9.61
24966,38.11,152.24,40.59,32.09,65.43,31.42,13.9,29.51,9.65
24967,35.98,122.32,36.89,31.42,63.27,28.23,13.39,28.21,9.45
24968,36.77,146.3,39.57,30.16,62.09,30.83,13.31,26.44,10.39
24969,31.89,114.84,37.83,29.25,62.24,25.24,12.76,26.24,9.57
24971,33.98,125.62,36.93,30.94,62.48,27.68,13.31,27.23,9.69
24974,34.61,133.1,39.37,29.72,62.2,29.25,13.23,27.94,9.21
24975,35.35,123.86,36.34,30.83,62.52,26.42,13.19,28.37,10.24
24976,37.99,137.94,39.29,31.02,63.58,30.12,13.66,27.31,9.88
24977,35.67,153.78,40.63,32.05,64.33,30.75,13.58,29.43,10.04
24978,34.17,148.94,38.66,31.97,65.91,26.02,13.03,29.87,10.43
24979,36.02,137.72,38.7,31.54,63.9,27.95,13.11,28.09,9.76
24983,31.38,106.7,33.15,30.83,63.11,24.76,12.72,29.08,9.65
24984,37.87,156.2,40.51,34.96,68.98,30.63,14.13,31.64,10.71
24986,35.51,120.56,34.37,30.16,62.05,26.38,13.27,29.31,9.92
24987,34.8,129.8,36.18,31.42,65.83,26.77,13.43,29.43,10.04
24989,42.64,149.6,38.35,34.09,65.79,32.17,14.84,31.28,10.28
24990,34.69,134.42,37.17,30.43,64.57,26.85,14.33,27.78,10.16
24991,34.76,132.0,37.99,33.9,66.57,27.28,13.74,30.89,9.33
24992,38.07,166.32,39.69,33.07,65.51,31.93,14.8,29.35,11.02
24993,35.2,141.24,37.44,32.87,66.93,27.24,13.9,30.73,10.51
24995,42.44,157.52,40.28,31.77,62.91,35.2,14.21,28.25,10.59
24997,29.8,91.52,32.36,27.76,58.39,24.84,12.24,26.76,8.43
24998,40.83,159.94,40.04,31.02,59.96,35.55,13.86,25.97,10.67
24999,37.28,138.38,37.52,31.14,64.65,28.74,13.74,29.2,10.16
25001,35.71,134.86,37.4,30.67,63.7,29.37,13.66,28.72,9.69
25007,31.85,95.26,32.09,28.5,60.35,24.84,13.58,26.83,9.53
25008,31.85,98.56,33.39,28.54,58.78,24.96,12.72,26.05,9.53
25010,35.04,137.5,40.87,31.22,63.46,26.97,13.07,30.14,9.69
25011,33.82,130.9,36.5,31.73,62.2,27.44,13.43,29.12,10.55
25013,35.47,128.04,35.67,32.44,64.33,27.52,13.74,29.51,10.04
25021,33.5,118.36,34.88,32.68,64.45,25.47,12.95,30.57,9.92
25022,37.28,139.7,38.62,29.84,60.04,31.85,12.91,28.02,10.35
25024,31.97,113.96,35.51,29.45,60.47,24.96,13.43,26.99,9.13
25025,34.06,127.82,36.97,30.28,62.87,27.17,13.31,28.8,10.08
25027,36.14,129.14,37.2,29.33,61.93,27.64,13.58,29.51,9.76
25029,35.31,127.38,36.57,30.08,60.35,27.09,13.03,27.15,9.53
25030,33.58,117.92,34.17,32.17,62.44,27.24,13.23,30.26,9.84
25031,35.12,129.8,36.22,30.31,63.35,27.13,13.7,27.58,9.76
25033,33.03,110.66,34.57,31.5,64.25,25.39,12.8,29.87,9.25
25035,33.94,138.82,37.91,32.09,63.27,26.61,13.39,29.71,10.12
25036,33.11,110.22,34.61,28.9,61.77,26.81,12.91,28.33,9.17
25037,33.46,109.78,35.08,28.86,59.13,27.68,12.52,27.66,9.21
25039,38.94,156.86,39.29,32.2,65.16,31.61,14.21,30.77,9.84
25040,34.29,121.0,36.38,30.39,63.19,28.5,12.56,28.45,9.37
25041,36.57,144.76,38.54,33.54,67.64,28.62,13.62,30.69,9.84
25042,33.35,109.78,34.41,30.67,62.68,25.51,12.68,29.47,9.29
25043,37.56,148.72,39.84,32.32,64.37,32.68,14.49,28.37,10.16
25045,31.34,105.6,33.23,29.8,60.98,27.05,12.52,27.46,8.98
25046,33.27,112.86,34.25,32.99,62.91,26.81,12.95,31.28,9.25
25047,32.68,121.88,36.89,32.48,67.52,24.65,13.03,31.09,8.7
25048,34.76,143.66,38.9,34.25,66.5,26.89,14.09,31.64,9.65
25051,34.17,131.56,39.45,31.57,63.86,28.23,13.11,28.76,9.57
25052,34.25,136.84,38.5,33.5,65.83,30.43,14.21,31.87,10.04
25055,38.78,157.96,40.31,32.76,63.46,30.94,14.72,29.39,10.91
25056,31.57,122.1,37.44,30.04,60.24,26.57,12.32,27.27,9.96
25057,36.73,129.14,36.69,32.99,63.62,26.81,13.39,29.63,10.04
25058,33.62,108.46,32.87,29.8,60.08,28.07,13.07,27.11,9.57
25059,34.76,117.48,37.28,30.04,59.37,26.22,12.52,27.94,9.72
25060,37.87,144.76,37.32,33.86,64.65,30.0,14.49,29.35,10.63
25062,33.27,116.82,34.88,32.13,64.33,28.23,13.82,32.23,9.49
25063,35.43,140.14,41.1,29.72,63.78,28.27,13.54,27.94,10.16
25064,32.56,123.64,36.14,31.77,65.87,25.47,13.39,31.13,9.76
25065,34.41,136.4,39.25,32.28,64.37,26.97,13.94,28.61,10.28
25066,36.14,128.26,36.93,30.43,61.81,28.15,13.54,27.7,10.35
25067,35.39,108.46,35.91,29.69,59.76,26.85,12.17,27.66,8.74
25069,37.13,154.0,40.24,32.8,65.35,30.47,14.76,30.77,10.98
25070,35.79,150.92,40.87,32.87,68.43,29.25,13.98,30.97,10.16
25071,33.9,131.56,36.14,30.35,65.08,26.69,13.35,29.71,9.8
25072,34.96,152.46,39.65,34.06,66.46,28.15,13.82,31.13,10.67
25073,31.18,115.06,35.75,30.0,62.4,25.55,12.4,29.43,8.66
25074,38.31,153.12,40.71,30.75,62.4,30.91,14.72,27.94,10.83
25075,32.6,112.2,36.54,30.51,61.46,27.28,12.52,28.33,9.65
25076,33.5,121.44,35.55,29.61,60.43,28.07,14.06,27.39,9.13
25079,35.0,156.64,40.79,32.32,64.41,30.47,13.98,29.94,10.24
25080,35.75,130.68,37.32,31.22,64.17,27.87,13.86,29.2,9.65
25083,31.61,103.62,33.46,30.91,61.38,24.96,12.4,27.58,8.5
25084,32.99,114.62,34.8,30.24,63.35,25.67,13.11,28.61,9.13
25088,35.51,132.88,37.52,30.71,62.32,26.57,13.54,28.33,10.63
25106,33.74,127.82,35.67,31.5,63.46,27.2,13.62,30.46,10.75
25110,33.78,117.04,35.35,31.93,62.28,27.32,13.82,29.31,10.04
25111,37.76,146.3,39.57,31.57,65.51,29.37,13.5,29.0,10.43
25112,33.98,111.54,35.87,28.66,59.06,25.63,12.64,26.44,9.06
25114,36.14,137.28,36.85,30.91,64.76,28.54,14.06,29.63,10.24
25116,36.3,150.26,40.16,31.93,65.67,28.94,13.9,28.84,10.0
25117,34.29,129.58,36.54,33.31,65.12,28.11,13.5,32.31,9.8
25118,39.17,159.28,41.97,32.4,64.45,33.35,13.78,28.45,10.51
25119,37.01,143.0,39.09,33.7,67.52,26.85,13.03,30.18,10.08
25120,31.89,105.6,33.9,30.16,63.07,24.53,12.32,27.78,9.29
25121,34.57,128.48,36.73,31.5,66.69,26.65,13.78,30.69,9.29
25122,34.17,130.68,37.09,30.98,65.91,28.23,13.9,29.2,9.25
25123,35.35,124.96,36.14,30.98,60.94,26.06,13.54,26.68,10.39
25126,33.74,113.3,35.55,31.93,63.03,27.68,12.72,30.22,9.49
25127,34.25,122.98,35.39,32.6,65.39,26.81,13.23,30.73,9.65
25128,33.58,126.5,36.61,33.43,66.65,26.38,13.62,31.32,9.45
25129,35.94,161.7,41.65,32.4,64.69,29.17,14.72,29.35,10.71
25130,32.44,123.42,35.47,34.53,69.37,25.75,13.11,34.24,9.61
25131,38.03,146.3,38.15,33.46,66.22,30.2,13.9,29.51,10.51
25132,33.39,140.58,40.04,32.48,67.13,27.36,13.19,30.81,10.12
25134,35.16,132.0,38.19,31.93,65.24,27.8,14.06,29.39,9.76
25136,36.85,132.0,36.57,31.57,64.69,29.65,13.46,28.8,10.04
25138,35.75,137.5,37.52,32.64,66.1,27.8,13.98,30.1,10.16
25139,35.24,144.1,39.29,29.69,59.72,32.05,13.27,26.56,9.61
25140,35.87,140.58,37.36,31.14,65.47,30.2,14.06,29.79,10.16
25141,35.55,151.58,38.74,33.54,68.7,27.95,14.37,32.31,10.55
25142,34.53,141.9,37.8,33.5,65.91,28.74,13.31,31.01,10.35
25143,34.09,128.7,36.38,30.98,63.07,27.09,12.6,30.1,9.84
25144,33.31,126.94,35.2,32.56,68.03,27.4,14.21,32.11,9.92
25145,32.83,116.82,37.13,29.25,59.69,27.36,13.03,27.23,9.53
25146,34.65,140.8,37.99,30.24,64.45,28.46,13.86,28.65,9.84
25148,32.72,117.04,34.41,29.53,61.57,27.17,13.31,26.56,9.65
25151,32.99,119.24,35.71,30.08,64.45,24.45,12.68,30.69,9.25
25154,34.29,119.9,36.57,31.46,63.9,26.85,13.5,30.73,9.45
25155,34.02,134.2,36.65,32.13,65.35,27.2,13.5,29.94,9.76
25156,37.52,154.22,41.34,32.8,62.99,29.8,14.53,28.8,10.83
25158,35.87,144.32,37.87,32.28,65.87,27.72,14.41,30.65,10.43
25160,33.5,136.84,37.13,34.02,65.24,27.83,13.9,30.69,10.24
25161,36.38,131.12,37.95,30.51,60.83,28.27,13.7,26.99,10.2
25162,35.31,126.06,37.48,29.57,60.63,29.72,13.62,25.69,9.76
25164,37.6,148.94,39.53,31.34,62.99,30.16,14.21,28.06,10.98
25165,38.5,130.24,37.87,31.42,60.67,30.59,14.29,26.83,10.39
25167,35.24,126.06,36.34,30.04,62.68,27.48,13.62,28.8,9.61
25168,35.39,125.4,35.91,30.24,61.18,27.91,13.78,27.23,9.92
25169,36.97,145.64,39.57,31.5,64.29,29.17,14.33,28.29,9.72
25170,35.91,150.48,40.39,33.98,65.31,28.31,13.66,31.01,9.72
25171,33.31,113.3,34.8,29.09,60.94,25.79,12.76,27.46,9.33
25172,38.03,157.74,41.26,32.01,67.24,30.04,13.66,31.24,9.72
25174,36.02,139.92,40.47,31.77,62.99,29.92,12.87,28.72,9.88
25175,39.53,168.74,40.91,34.57,68.74,31.02,14.45,32.23,10.28
25176,35.83,134.42,37.52,30.91,64.8,27.13,13.39,28.65,9.84
25178,35.31,139.92,38.07,32.09,65.16,29.02,14.37,30.85,10.59
25179,34.8,125.4,37.36,30.35,63.39,28.11,13.66,28.09,9.84
25180,36.02,150.04,39.25,32.95,64.69,28.27,14.29,29.51,10.51
25181,33.07,124.3,36.22,31.73,61.18,27.2,13.58,27.94,9.92
25182,36.57,146.74,39.72,32.72,66.93,27.91,12.87,30.85,9.84
25183,44.96,203.06,43.46,33.31,68.74,37.44,15.63,30.18,10.43
25184,34.45,133.1,37.09,33.27,65.35,27.99,13.7,30.54,9.33
25188,33.66,114.18,35.16,30.35,62.28,26.14,13.78,28.61,9.41
25190,33.86,118.8,37.4,29.8,61.1,26.5,12.87,27.86,9.76
25192,35.63,128.7,37.17,32.28,65.28,28.11,13.82,30.5,9.25
25193,34.45,114.62,35.98,31.54,61.14,25.98,12.87,29.08,9.72
25194,32.56,91.96,32.09,29.65,61.5,24.02,11.81,28.29,8.27
25195,36.85,148.94,38.46,34.45,64.13,29.25,14.53,30.42,9.88
25196,35.04,135.52,38.98,33.23,66.57,28.98,13.74,32.07,9.61
25197,32.68,101.86,34.33,29.61,60.87,25.59,12.13,28.37,8.31
25198,33.9,120.12,35.43,31.69,62.36,27.13,12.52,29.12,9.69
25199,34.65,125.62,36.54,31.38,63.46,26.81,13.23,30.02,9.29
25200,33.86,109.12,35.08,30.75,62.44,24.09,12.99,27.54,8.78
25203,33.54,131.34,38.07,32.24,62.83,26.93,13.23,28.84,9.84
25205,36.38,157.52,40.91,33.62,67.56,28.07,13.74,30.93,10.94
25206,32.6,115.06,34.13,31.06,63.43,25.35,12.91,29.39,9.37
25207,32.05,123.64,36.61,31.5,65.08,26.61,13.94,28.02,9.8
25209,34.61,130.02,37.6,29.76,59.37,28.58,13.7,26.56,10.08
25211,33.54,133.98,37.99,32.01,67.8,26.61,13.78,30.02,9.84
25212,35.2,126.06,36.81,32.48,63.46,28.27,13.82,29.98,10.24
25213,34.72,122.1,35.75,29.41,61.81,28.39,14.02,27.78,9.88
25214,34.76,141.9,38.43,32.64,68.5,26.3,13.78,30.57,9.84
25217,37.68,150.48,38.66,31.93,65.91,29.17,13.78,30.26,10.08
25219,35.91,132.0,37.56,33.62,65.51,28.66,13.74,32.07,9.92
25220,35.94,132.88,36.93,32.56,64.25,29.57,13.66,29.98,10.28
25221,31.97,123.42,36.26,29.96,62.36,25.59,12.91,29.04,10.0
25224,33.39,123.2,37.48,32.13,65.83,28.27,13.07,30.77,9.25
25225,36.34,148.72,39.76,32.76,65.47,29.13,13.66,28.69,10.2
25226,31.93,111.54,35.28,29.84,62.36,24.65,12.91,27.98,10.04
