SUBJECT_NUMBER,Chest,Weight,Hip,Sleeve,Height,Waist,Neck,Inseam,Forearm
21134,41.65,220.88,44.69,35.28,70.28,35.08,16.5,32.86,13.7
21141,43.03,206.8,42.32,36.46,72.52,36.57,16.5,33.13,12.8
21149,35.87,144.1,35.63,33.7,69.84,28.78,16.02,31.2,11.81
21167,37.01,186.34,41.02,35.12,73.03,31.1,15.98,33.76,11.61
21175,39.09,181.28,39.37,34.72,69.02,31.69,16.14,31.56,12.2
21183,39.96,177.76,38.07,35.43,70.87,31.18,16.57,32.58,12.68
21188,39.88,196.9,40.12,37.95,71.65,33.86,15.39,34.39,12.64
21193,38.86,163.02,38.74,34.69,68.98,31.38,15.43,32.5,11.5
21195,36.73,152.9,37.24,33.46,69.61,32.01,15.31,31.44,11.42
21229,37.13,168.74,39.8,33.5,68.27,35.2,15.67,32.23,11.42
21234,39.72,195.36,40.08,38.03,72.28,35.71,15.83,33.49,12.48
21340,39.29,168.96,37.52,33.43,64.69,34.13,15.67,30.46,11.77
21343,36.97,148.28,35.83,33.39,67.05,31.38,15.12,32.43,11.85
21347,37.09,163.46,37.24,36.61,70.55,31.54,16.34,32.98,11.5
21378,40.67,187.44,38.7,36.57,72.24,33.35,16.69,36.28,12.99
21384,37.83,133.32,35.04,33.78,65.51,29.72,15.12,30.65,11.02
21385,39.41,162.8,37.44,33.86,66.73,31.61,16.06,30.02,11.93
21412,34.02,128.92,33.11,32.72,66.34,28.54,15.04,32.07,11.18
21414,35.59,146.96,36.18,35.35,71.65,29.37,16.18,32.74,11.1
21461,42.09,201.3,41.38,35.35,68.62,38.46,16.97,31.28,12.2
21462,39.49,178.64,40.43,33.94,67.05,34.33,16.3,30.18,12.2
21465,36.3,144.1,35.83,34.06,66.69,29.33,15.83,32.03,11.54
21469,42.44,215.16,42.8,38.27,71.18,38.46,17.72,34.04,12.91
21475,32.2,122.54,33.35,32.4,65.12,27.99,14.76,30.42,10.35
21478,35.79,186.34,38.78,37.09,75.39,31.73,15.55,36.4,11.89
21508,37.99,155.76,38.19,32.8,64.76,34.29,15.75,29.16,11.3
21510,41.1,181.94,39.06,34.45,69.29,33.58,16.46,32.62,12.99
21524,41.97,193.82,41.81,36.54,69.06,36.42,16.02,33.25,12.2
21541,44.69,204.82,42.52,35.67,67.6,41.34,17.24,29.47,12.87
21545,45.12,200.64,42.36,34.02,65.28,40.94,17.8,28.49,12.6
21573,41.38,206.58,42.05,35.87,73.31,35.39,17.44,33.84,12.13
21590,42.2,226.6,44.8,36.89,70.51,35.87,17.2,32.82,13.19
21596,36.93,151.36,35.24,33.86,68.43,30.83,15.79,31.09,11.5
21598,36.73,142.12,35.51,33.35,65.43,29.57,16.1,29.83,11.61
21608,38.5,164.78,37.64,35.47,71.38,33.19,15.87,33.45,11.02
21618,39.84,180.18,39.53,37.01,70.31,33.62,16.73,33.88,12.2
21636,41.77,185.24,41.22,34.13,64.61,35.24,17.4,29.0,12.52
21699,41.1,187.44,41.34,33.31,66.34,36.57,16.73,30.97,12.52
21717,39.92,160.38,36.97,34.29,68.46,32.48,15.94,32.62,11.42
21720,35.67,133.1,34.96,33.31,67.13,30.04,15.12,31.83,10.75
21723,43.15,194.92,40.75,36.77,72.32,34.65,16.85,34.04,13.15
21736,37.64,172.7,41.26,33.39,66.85,32.87,14.92,30.65,11.81
21738,40.16,167.2,38.15,34.84,67.91,30.55,15.83,32.58,12.68
21739,41.3,201.08,39.33,38.15,74.69,31.89,17.13,37.58,14.02
21749,41.3,204.6,42.13,36.54,70.71,34.17,17.4,32.54,13.11
21770,38.94,181.94,40.94,36.14,71.06,32.8,16.42,32.27,12.01
21772,36.14,152.24,35.98,34.72,68.03,28.9,16.22,32.23,11.97
21778,38.9,175.34,39.72,33.58,65.75,33.98,15.98,28.57,12.09
21794,41.54,201.74,42.44,33.35,70.83,36.14,17.28,31.24,12.72
21807,47.24,238.26,45.16,35.55,69.72,43.43,16.85,31.2,12.4
21822,41.54,205.04,43.07,34.41,67.52,37.99,15.94,30.57,12.52
21823,41.22,175.78,39.8,34.84,68.82,32.68,16.1,32.74,12.44
21832,38.43,168.52,37.64,35.08,71.3,31.85,16.46,33.06,11.93
21845,40.12,175.56,37.87,36.1,71.97,33.54,16.69,32.9,12.99
21861,39.53,179.52,39.65,34.84,70.79,32.8,16.5,32.62,12.36
21862,38.39,157.74,36.93,34.29,69.21,32.01,15.75,32.07,11.69
21872,44.06,250.14,46.06,38.58,73.43,38.39,17.4,34.16,14.57
21877,40.43,190.3,40.98,35.31,69.57,34.61,15.63,32.15,12.56
21880,38.54,168.52,39.06,34.37,68.7,33.7,15.55,30.89,11.3
21881,36.46,155.32,38.07,33.5,66.73,30.43,15.67,29.75,11.42
21885,38.19,161.48,38.27,35.98,71.77,31.57,15.67,33.41,11.02
21895,39.25,185.9,39.09,37.24,72.05,32.52,16.54,33.88,12.13
21899,42.01,199.98,41.65,36.65,73.19,34.65,16.85,35.26,12.76
21900,41.34,173.14,37.44,33.9,66.06,37.52,16.18,30.1,12.28
21902,36.26,141.24,36.54,32.36,67.05,28.5,15.24,29.98,11.22
21904,45.39,222.42,43.03,39.06,74.25,38.23,16.81,35.06,12.95
21905,37.52,166.98,38.94,34.65,67.36,32.24,15.39,32.23,12.17
21911,38.07,162.58,37.95,33.43,67.13,32.91,15.59,30.54,11.14
21913,39.45,177.98,38.9,36.38,72.83,32.28,16.18,34.59,11.61
21915,36.38,137.06,36.3,32.83,66.06,27.99,15.79,29.98,11.18
21917,40.35,165.44,37.01,36.14,69.02,34.02,16.06,32.19,12.4
21918,42.48,199.32,42.87,35.39,68.74,38.27,16.06,31.28,11.5
21925,38.43,164.34,37.56,34.92,68.94,30.91,16.26,33.06,11.5
21942,38.15,154.88,36.34,34.84,70.24,31.61,15.63,32.86,10.71
22212,41.73,203.94,41.34,36.46,72.28,37.83,16.97,33.06,12.01
22232,45.47,233.64,45.08,37.52,72.2,37.72,16.34,33.92,12.68
22269,41.69,164.12,38.74,35.12,68.54,34.29,15.63,31.4,11.22
22273,40.24,185.46,40.35,36.5,71.1,32.09,17.17,33.49,12.6
22277,40.0,171.6,39.02,36.3,71.5,30.91,15.43,31.28,11.22
22281,42.2,203.94,41.3,36.89,74.8,36.1,16.81,34.04,11.22
22282,37.64,156.86,37.68,34.65,67.4,32.8,15.51,31.72,11.93
22287,39.09,185.68,41.46,36.06,73.35,32.87,15.87,34.08,11.89
22305,38.39,163.9,38.07,34.06,69.49,35.91,15.63,33.84,10.83
22314,37.99,150.7,36.06,34.25,69.09,29.88,15.28,32.07,11.42
22323,37.56,161.7,38.31,33.46,66.85,34.65,15.98,30.02,11.42
22327,41.14,196.46,42.17,34.49,68.19,36.97,16.1,31.4,12.48
22329,37.91,166.1,38.11,34.17,69.72,30.83,16.57,31.6,11.97
22332,35.0,153.12,37.2,35.43,70.28,30.43,14.49,33.02,11.02
22348,38.9,185.02,40.08,34.49,69.65,33.9,16.73,30.81,12.52
22349,39.13,174.9,39.06,34.41,69.57,32.6,15.51,31.32,12.09
22352,38.03,160.6,37.44,34.8,68.11,32.2,15.28,32.58,11.42
22355,39.69,169.4,38.19,34.53,67.76,33.86,16.02,31.36,12.48
22533,37.32,168.74,38.15,32.76,69.13,32.13,16.34,30.5,12.2
22559,40.24,177.54,40.0,35.75,69.49,33.5,15.35,31.52,11.69
22608,37.09,141.24,36.3,32.95,67.4,28.31,15.67,30.26,11.18
22611,39.29,156.64,36.34,34.45,68.19,29.72,15.71,31.68,11.57
22613,41.1,176.66,39.53,34.49,68.9,35.47,16.34,31.09,12.2
22614,37.72,163.68,38.78,32.91,65.35,32.28,16.89,28.65,12.05
22627,34.61,138.82,36.22,32.52,67.76,28.46,15.28,31.44,11.22
22630,36.5,143.88,35.16,34.25,69.96,27.87,15.12,32.7,11.3
22641,37.48,168.74,37.91,36.54,71.65,32.01,16.5,35.1,11.89
22648,43.86,215.38,41.42,37.28,72.48,38.19,17.13,32.27,13.39
22649,37.48,164.34,38.39,34.25,69.65,31.02,15.94,31.91,11.69
22664,35.87,157.74,38.74,34.61,70.55,31.69,14.8,32.66,10.87
22672,34.41,139.92,36.42,33.7,67.83,29.25,14.57,30.77,10.47
22691,37.36,141.24,35.43,33.03,62.8,31.3,15.63,28.17,11.69
22704,41.65,198.0,40.51,36.77,69.88,32.99,17.64,32.31,13.35
22706,36.06,130.9,34.84,32.8,65.35,28.35,14.76,30.38,11.3
22738,41.5,195.58,40.75,35.87,69.69,36.18,15.94,32.46,11.89
22748,36.46,136.4,33.9,32.44,64.17,31.3,15.94,30.61,11.77
22757,36.02,163.02,36.3,37.09,72.2,29.96,16.46,36.05,11.65
22758,39.09,160.82,36.69,33.9,66.54,32.28,15.83,30.65,12.28
22779,40.59,181.28,40.12,34.25,67.76,34.41,16.93,31.2,12.72
22798,33.62,141.24,35.43,34.65,67.44,27.2,15.87,32.62,11.3
22880,39.61,185.68,40.94,34.8,69.41,34.02,15.43,31.2,12.68
22896,37.87,157.96,36.42,36.06,66.93,31.85,16.14,31.72,11.61
22906,39.57,189.42,39.45,34.69,66.61,35.16,17.28,30.38,12.6
22924,40.51,183.48,39.61,34.06,69.72,34.92,16.26,32.5,12.52
22929,37.2,141.9,34.96,32.52,67.09,30.04,15.08,32.27,11.3
22942,42.91,205.04,41.73,38.11,70.87,34.8,16.73,34.31,13.27
22986,37.68,160.16,36.93,35.16,69.88,30.94,15.55,32.31,11.85
23189,34.49,143.0,35.94,34.76,69.13,28.35,16.85,32.11,11.61
23191,39.84,186.12,40.0,37.01,70.47,33.03,16.26,32.54,12.52
23192,43.15,208.34,41.65,37.05,70.94,36.73,17.64,32.98,13.07
23193,35.47,131.12,35.12,32.44,65.55,27.13,14.76,30.61,10.47
23224,41.26,181.28,39.25,35.39,69.53,32.8,16.77,32.35,13.46
23243,39.49,188.76,39.72,37.24,71.06,33.54,16.77,33.17,11.85
23260,38.66,159.72,37.6,33.86,66.97,36.54,15.75,29.59,11.22
23262,43.9,230.34,43.43,37.91,74.53,37.95,17.83,33.92,14.06
23304,40.04,196.9,40.24,35.91,71.06,35.04,16.46,33.33,12.6
23305,35.35,159.28,37.76,35.71,74.06,30.55,15.04,35.26,10.83
23306,40.28,203.72,41.77,35.63,70.47,37.68,17.4,32.03,11.97
23318,38.9,188.1,39.84,36.46,73.86,31.18,16.73,34.51,12.36
23363,37.24,145.42,37.72,32.72,64.8,31.89,15.47,29.08,10.87
23411,41.5,196.46,41.93,36.61,69.41,36.26,17.24,33.25,12.2
23423,43.94,248.16,45.87,39.02,75.75,37.68,17.01,35.02,13.62
23431,36.02,154.88,36.26,35.28,70.0,30.83,15.12,32.7,11.61
23439,40.59,193.82,39.65,36.14,71.69,34.57,17.13,33.92,12.76
23444,38.5,173.8,38.74,35.79,73.58,32.76,15.63,34.31,12.32
23450,36.81,157.74,37.64,34.33,69.13,31.14,15.39,31.72,12.01
23458,35.24,151.36,36.61,33.98,68.66,29.37,15.24,31.09,11.77
23460,37.52,170.28,39.09,35.04,67.64,32.48,15.83,30.26,11.18
23461,40.16,165.22,37.32,36.89,70.47,31.65,15.98,33.49,12.4
23465,37.87,174.46,38.43,35.2,71.14,32.91,15.43,34.47,12.01
23469,40.75,197.34,41.5,34.96,69.96,36.26,16.22,31.87,11.77
23472,35.75,151.8,35.94,34.96,70.28,29.69,15.94,31.87,11.22
23476,37.68,154.44,36.57,36.38,70.12,31.02,16.02,32.39,11.42
23480,42.8,223.96,42.13,37.91,73.11,39.61,16.65,34.24,13.07
23485,40.16,171.16,38.19,37.28,71.57,33.98,16.81,34.79,12.01
23492,41.38,165.0,38.78,32.76,64.02,36.5,16.61,28.37,12.52
23493,36.57,170.28,40.04,35.91,69.25,32.8,16.06,32.46,11.46
23496,42.01,199.76,41.85,35.35,69.41,35.71,17.09,30.89,13.15
23510,40.12,177.76,40.87,33.78,66.46,33.82,15.79,30.73,12.4
23544,33.86,136.4,36.06,34.65,72.24,28.7,14.92,34.24,10.24
23563,34.8,147.62,36.22,34.92,69.09,30.55,15.83,32.5,11.26
23567,38.23,161.04,39.41,31.26,64.29,33.11,16.1,27.98,11.54
23590,37.32,144.76,35.79,33.07,66.02,30.91,14.96,30.73,12.09
23591,39.06,158.18,37.4,34.92,68.98,31.02,15.98,32.43,11.38
23592,39.37,168.52,37.56,34.45,68.82,33.58,16.69,31.64,12.01
23593,37.56,168.74,38.66,36.61,71.1,33.9,15.47,33.88,12.2
23594,49.92,273.46,46.26,39.17,75.04,44.17,18.23,34.55,14.17
23595,39.84,210.98,42.13,37.8,72.72,34.92,17.05,35.22,12.95
23597,34.92,137.72,36.26,32.6,65.39,30.43,14.72,30.34,10.98
23600,42.01,203.06,41.61,35.55,70.75,36.73,15.98,31.28,12.52
23602,36.38,149.16,36.06,35.35,70.31,29.17,15.39,32.11,10.91
23603,41.46,198.22,42.36,35.43,71.26,35.91,16.14,32.66,11.73
23605,37.4,149.38,35.79,35.51,69.41,30.43,16.22,31.36,11.42
23606,37.95,180.62,41.81,33.58,68.03,34.33,16.38,30.5,11.73
23614,39.06,191.84,39.92,37.09,71.18,33.58,16.89,33.06,12.52
23615,38.11,169.62,39.37,34.29,70.98,32.36,16.57,31.52,11.3
23617,38.78,167.42,39.69,32.48,65.28,33.66,16.14,28.8,11.93
23618,41.22,166.98,38.94,32.4,63.35,35.71,15.31,26.95,11.61
23619,34.49,128.7,33.66,33.07,66.89,28.66,14.61,31.13,10.71
23624,39.53,182.6,39.69,33.94,71.06,31.81,16.93,31.56,12.56
23625,33.66,147.4,36.3,33.35,70.0,28.94,15.04,31.36,11.18
23626,42.28,210.54,41.61,35.83,70.98,36.73,17.68,32.66,12.56
23648,40.83,201.52,41.54,35.16,69.17,37.52,16.57,32.03,12.17
23650,32.91,126.28,34.37,32.87,67.13,28.19,14.92,30.61,10.43
23668,40.39,175.34,39.61,34.06,67.28,32.48,16.06,30.06,12.36
23701,33.19,121.22,33.35,32.2,66.3,29.37,15.28,30.34,10.35
23706,42.01,185.68,41.54,35.2,67.4,36.65,16.46,30.5,11.89
23714,37.01,159.5,37.72,34.25,68.35,30.47,15.87,30.69,11.97
23717,36.54,154.44,37.44,34.65,72.32,32.01,16.02,32.66,11.02
23722,40.87,172.48,38.31,36.61,70.79,35.24,15.91,34.04,10.83
23741,43.9,225.94,43.74,37.24,70.87,39.72,17.05,31.83,12.68
23804,40.12,181.28,40.71,34.88,69.13,32.2,16.14,31.28,11.46
23807,41.57,190.08,40.51,36.3,72.24,32.4,17.24,32.66,12.4
23809,38.03,155.98,37.72,33.98,66.06,33.15,15.98,31.01,11.5
23812,41.42,193.16,40.16,36.54,72.24,33.94,15.75,32.66,12.13
23835,36.18,137.5,35.75,32.09,65.87,32.4,14.65,29.35,11.1
23841,42.8,200.64,40.91,35.16,68.23,37.13,17.01,31.28,12.52
23842,37.24,174.68,39.8,35.43,69.53,30.39,15.79,34.16,12.09
23848,38.03,184.8,41.89,35.59,71.38,35.12,16.38,32.7,11.3
23864,38.43,172.7,38.86,33.66,68.98,35.0,16.26,33.02,11.14
23868,35.98,140.14,36.02,33.78,67.24,28.98,15.28,31.32,10.91
24063,38.46,169.4,39.25,34.37,69.41,33.74,15.98,31.87,11.73
24092,36.54,147.84,36.42,32.72,65.98,30.24,15.75,30.69,11.38
24101,40.94,179.96,39.41,35.79,69.29,32.68,17.68,32.23,12.56
24102,39.33,173.8,39.49,34.29,66.34,33.19,16.14,31.13,12.4
24132,41.69,177.98,39.33,34.69,67.36,33.46,16.73,32.46,12.72
24139,36.89,155.32,36.65,35.39,70.35,30.16,16.46,32.15,11.69
24140,40.67,169.4,38.39,35.98,71.34,33.23,15.91,33.49,11.73
24142,36.97,145.2,37.48,32.4,63.43,30.0,14.92,29.16,11.57
24152,39.45,166.54,37.05,33.46,69.29,31.81,16.06,32.03,12.09
24171,37.76,151.58,35.75,33.7,67.32,32.52,16.02,30.34,11.26
24173,39.92,163.24,37.2,33.7,69.49,34.65,16.61,31.17,11.34
24175,37.99,145.42,36.18,33.46,64.65,30.24,15.71,29.67,11.77
24177,38.54,159.72,36.93,33.62,67.52,30.35,16.06,30.38,11.57
24180,37.09,152.68,36.77,32.09,64.17,32.83,15.63,27.07,11.5
24182,37.44,139.04,35.83,32.2,66.02,31.22,14.61,29.71,10.51
24186,36.06,140.36,36.81,32.09,64.02,31.38,16.02,28.13,11.02
24187,42.13,189.86,40.83,33.9,65.28,37.01,15.71,29.94,12.13
24192,35.91,143.88,36.18,32.72,68.86,31.93,15.75,32.5,10.51
24205,37.83,167.2,38.54,34.17,67.36,32.68,15.71,31.6,11.34
24206,42.95,197.56,41.61,37.28,69.88,36.81,16.61,33.25,12.99
24209,40.98,190.96,41.69,35.55,68.66,36.46,16.61,30.97,11.81
24212,42.13,184.14,40.0,34.49,69.09,33.78,15.87,30.97,12.4
24214,36.38,161.26,36.02,35.94,69.57,29.49,15.91,33.53,11.81
24216,37.95,176.44,38.31,35.43,70.0,31.89,15.59,34.39,11.57
24229,40.16,152.9,37.36,34.41,65.08,33.62,17.05,29.51,11.73
24276,34.96,134.64,35.87,32.4,66.42,28.35,14.76,29.91,10.43
24371,39.09,195.36,42.48,34.37,71.06,34.06,15.71,32.58,12.28
24400,38.27,177.76,38.07,33.7,68.86,33.78,16.54,30.57,12.17
24413,39.37,166.76,38.11,33.35,66.22,32.52,16.06,29.67,12.13
24414,37.87,155.1,38.03,34.72,67.05,31.73,16.42,30.85,11.61
24415,40.71,187.44,38.62,36.85,73.54,33.78,16.57,34.35,11.73
24423,45.24,230.78,44.09,37.05,71.22,40.75,16.26,32.27,12.87
24450,44.37,212.96,43.43,34.29,66.3,41.1,15.67,29.47,12.4
24453,39.25,183.48,38.9,36.65,73.03,33.11,16.97,34.0,12.48
24463,37.64,167.2,38.35,35.67,72.48,32.8,16.34,33.21,11.77
24473,40.0,180.4,38.58,34.72,68.7,34.09,16.69,31.76,13.03
24509,44.49,221.1,43.46,37.2,72.05,36.42,17.13,32.15,12.64
24514,40.83,191.84,39.33,36.69,71.06,32.44,16.46,33.25,12.6
24532,38.54,198.88,42.44,34.33,68.58,33.66,16.14,31.48,11.85
25923,39.76,182.6,39.57,36.3,71.34,31.69,16.46,33.76,11.81
25926,35.31,151.14,38.43,34.21,68.62,30.04,14.69,31.09,11.46
25929,36.65,157.3,37.52,33.86,67.87,29.84,15.98,30.89,11.54
25930,41.57,195.14,41.46,34.84,69.17,36.97,16.85,30.89,11.69
25931,40.24,189.64,40.04,35.71,70.79,31.57,16.42,31.52,12.99
25932,37.48,159.5,36.97,35.24,71.46,30.31,14.65,33.41,11.38
25935,35.43,142.56,35.2,34.17,69.49,29.21,14.96,31.72,11.02
25936,33.27,121.88,35.04,32.48,65.63,27.6,14.17,30.1,10.75
25938,36.77,146.08,35.39,34.53,71.57,30.12,16.22,33.25,11.26
25939,39.61,177.54,42.13,34.61,67.44,32.48,15.35,31.05,11.77
25940,36.93,157.08,36.69,36.22,72.09,29.37,16.14,33.33,11.54
25945,37.17,149.16,36.81,32.13,65.59,31.18,16.26,27.86,11.61
25955,36.73,151.8,36.02,36.54,70.0,28.94,15.16,33.06,11.5
25963,36.14,151.36,36.42,33.66,68.19,29.33,15.71,31.05,11.77
25965,37.36,145.2,35.04,34.57,66.89,29.84,15.31,30.89,11.42
25967,36.1,155.54,35.75,36.38,70.75,29.37,14.84,34.39,11.34
25968,36.61,157.08,37.76,34.69,68.15,31.3,15.39,32.74,11.38
25969,37.6,165.0,37.56,35.08,70.31,32.32,16.3,32.11,11.61
25971,37.95,169.4,37.87,35.04,69.37,31.77,15.16,31.83,12.05
25972,38.98,172.48,39.37,33.58,65.91,33.74,16.54,28.72,12.44
25978,34.84,151.58,35.67,35.28,71.73,29.25,15.31,34.2,10.79
25979,37.13,160.16,37.4,33.5,67.24,30.24,15.47,30.42,11.61
25983,43.35,196.24,41.57,35.31,68.7,36.34,16.26,32.31,12.48
90001,37.2,139.26,36.81,33.19,64.17,30.2,14.49,30.22,10.71
