SUBJECT_NUMBER,Chest,Weight,Hip,Height,Waist,Inseam
8107,34.96,125.18,37.09,64.84,27.44,28.92
8128,34.84,115.5,34.65,66.34,25.55,30.38
8144,38.15,152.24,39.61,63.66,31.46,29.04
8160,33.62,132.88,37.36,66.22,26.61,31.32
8169,33.54,124.3,35.47,65.31,26.77,29.24
8173,34.88,144.54,40.35,65.51,28.07,28.72
8174,38.54,157.74,38.15,69.84,31.18,31.48
8178,35.55,146.08,40.83,60.51,30.39,27.94
8231,36.69,135.96,38.66,61.06,29.61,28.96
8308,36.26,126.28,37.09,61.14,27.95,28.57
8309,34.76,120.56,34.65,63.7,22.56,29.08
8310,34.21,124.74,37.76,63.31,27.48,29.12
8311,37.32,140.8,39.92,62.52,29.84,28.57
8316,34.92,128.04,37.09,65.75,28.23,31.4
8317,36.93,141.24,37.6,67.24,28.27,32.15
8353,36.54,138.82,40.55,65.35,29.33,30.3
8373,32.09,111.32,34.33,64.17,25.39,27.74
8389,32.32,105.6,33.31,64.45,24.41,29.79
8390,33.11,119.46,37.09,63.07,27.32,25.85
8391,37.28,159.72,40.79,65.55,30.51,29.2
8392,32.68,128.92,37.99,66.06,26.1,29.75
8394,38.03,132.44,37.17,60.39,30.24,26.83
8395,33.43,133.54,35.91,65.16,27.36,29.71
8398,37.6,158.18,38.98,68.43,29.33,30.38
8401,36.42,150.92,39.96,64.33,29.84,29.35
8404,34.65,137.06,37.64,66.34,27.48,29.31
8406,33.35,136.62,38.15,63.11,27.01,30.14
8407,38.23,139.26,37.48,59.69,32.36,26.36
8408,38.82,146.3,39.57,65.08,28.54,30.69
8409,35.24,151.58,39.96,67.17,28.98,31.83
8410,35.43,141.02,38.19,66.42,27.83,30.26
8413,35.79,132.66,37.13,62.6,27.8,28.57
8416,34.72,156.64,41.61,67.6,28.39,32.66
8417,32.87,116.16,35.24,64.69,25.47,28.65
8418,35.67,123.86,37.76,65.16,26.69,29.83
8419,32.83,122.54,35.83,65.2,25.24,29.2
8420,33.94,135.3,37.99,64.45,26.3,28.61
8421,37.72,149.82,38.7,66.77,30.71,30.5
8422,36.97,140.36,38.62,64.33,29.02,28.96
8423,33.23,124.96,35.63,64.33,25.47,29.2
8424,35.51,132.22,38.15,65.24,26.73,29.79
8427,33.07,121.0,35.2,68.54,26.85,33.72
8428,35.08,133.32,36.81,68.15,28.19,31.52
8430,36.42,153.78,41.5,65.12,28.11,29.67
8431,34.13,112.42,35.24,62.32,25.39,28.13
8432,39.49,159.06,39.61,63.78,34.41,28.65
8433,37.95,142.34,39.29,62.72,31.54,28.41
8437,32.64,112.64,35.04,65.08,25.79,29.12
8447,34.61,116.38,35.79,68.31,25.67,30.46
8448,33.46,115.94,36.22,62.28,27.24,28.84
8449,29.33,100.1,35.0,61.22,25.0,27.62
8451,33.78,144.98,39.25,66.34,27.64,31.72
8452,36.22,176.66,44.72,65.83,28.98,30.14
8453,33.54,137.72,36.85,67.32,27.09,31.48
8467,32.13,111.1,36.81,61.89,23.98,26.17
8470,32.68,132.66,36.65,66.14,28.19,30.54
8979,37.4,164.78,41.77,67.13,30.12,31.44
8981,32.32,125.84,35.83,64.72,28.62,30.46
8986,32.44,108.46,35.39,65.28,24.57,29.2
9012,34.17,116.6,34.84,64.53,27.6,30.57
9015,32.09,122.32,35.51,62.72,27.24,28.49
9063,34.17,127.6,36.97,63.58,28.35,29.08
9073,34.33,130.68,35.98,65.87,28.62,32.27
9087,35.55,133.1,37.32,68.78,27.48,31.36
9090,36.5,147.62,38.46,67.68,29.33,30.85
9175,33.03,116.16,36.34,61.1,25.83,27.5
9183,38.98,152.9,39.17,63.35,31.3,28.13
9246,32.72,114.18,34.84,62.56,26.65,29.43
9249,32.64,119.02,34.65,62.72,26.81,28.33
9252,36.57,149.6,38.78,68.31,29.37,30.61
9253,34.06,122.98,37.6,63.11,26.3,29.16
9293,34.45,134.2,36.18,63.27,28.07,28.61
9308,35.2,119.9,35.43,62.72,27.05,28.72
9324,37.99,128.7,37.01,62.01,27.64,28.06
9331,35.87,132.0,37.13,64.29,28.31,28.57
9339,33.94,117.92,35.55,64.09,26.26,29.35
9369,35.63,138.82,37.52,64.45,28.9,29.55
9398,32.72,114.4,34.21,66.5,24.84,30.77
9407,35.39,125.84,37.99,63.54,30.2,29.79
9497,31.18,120.56,35.91,66.54,25.91,29.94
9498,41.89,192.5,42.83,66.61,35.24,30.73
9500,36.06,144.76,38.62,64.09,28.58,29.55
9505,38.11,140.58,39.33,60.51,29.72,25.97
9527,42.09,199.98,45.94,66.73,34.06,31.36
9532,34.84,144.98,40.12,63.27,28.7,27.74
9533,37.09,140.36,41.22,64.8,30.24,28.65
9535,35.91,134.64,38.78,64.41,28.94,30.26
9540,36.02,132.22,35.79,64.41,28.86,30.77
9541,36.26,162.14,40.79,65.75,29.29,31.52
9549,35.83,135.08,37.48,61.69,28.23,28.72
9551,32.99,114.4,36.38,61.5,26.18,27.11
9553,34.06,135.74,37.87,67.6,26.18,31.13
9559,33.82,121.0,36.69,62.76,27.72,28.65
9569,36.3,123.2,37.13,58.74,28.94,27.31
9575,33.43,112.2,35.51,63.15,27.6,30.18
9579,38.9,171.6,40.83,67.24,30.79,32.27
9615,32.87,102.74,34.02,62.28,24.69,27.58
9616,36.85,130.9,39.92,60.83,29.84,26.01
9620,35.2,119.24,35.24,60.83,26.54,28.53
9625,36.3,156.2,37.64,65.63,28.78,30.1
9656,36.26,142.56,38.74,62.48,29.13,29.28
9660,32.68,129.14,39.72,61.65,28.54,27.54
9678,36.02,131.12,36.81,62.72,29.33,29.12
9686,37.24,135.52,37.99,62.76,30.31,28.33
9691,33.62,123.2,35.67,67.13,26.38,31.17
9695,37.17,171.82,41.3,63.27,32.4,30.06
9704,36.89,136.4,40.51,61.81,30.43,27.46
9737,36.5,138.82,37.01,67.44,28.11,30.1
9747,32.72,111.76,37.2,59.96,26.89,25.65
9911,37.91,144.1,39.09,64.57,29.33,28.61
10118,36.54,143.44,39.92,63.39,30.43,28.84
10123,35.87,145.2,39.53,64.33,29.13,29.47
10126,32.87,114.18,34.96,64.37,25.35,28.96
10132,35.31,120.34,36.26,63.66,25.55,29.79
10141,34.09,138.6,37.52,65.0,28.23,31.05
10146,32.17,117.26,35.16,64.49,25.51,30.46
10148,34.84,119.24,36.5,63.5,27.68,28.65
10149,32.01,116.82,35.31,62.48,27.91,28.41
10156,32.36,139.04,39.25,66.34,28.15,30.38
10158,36.02,154.44,40.31,62.13,29.37,26.24
10160,37.68,139.92,39.33,64.37,29.06,30.34
10161,36.06,142.78,36.57,66.06,27.32,31.32
10164,43.15,178.42,42.48,66.81,35.63,29.79
10166,38.62,162.8,41.73,63.11,30.91,27.94
10169,34.76,142.56,40.0,61.65,28.15,28.49
10171,35.87,130.68,38.03,62.6,27.24,29.63
10174,31.97,108.68,34.37,61.89,24.96,29.55
10175,35.04,116.38,34.65,61.85,26.89,28.45
10178,36.14,133.1,37.8,64.65,26.42,29.12
10181,32.4,118.8,35.67,63.9,24.96,29.98
10182,33.98,122.32,36.46,64.33,26.61,30.14
10184,39.17,174.24,42.95,65.67,32.32,28.88
10185,39.29,165.0,40.98,66.46,33.03,31.4
10186,34.41,130.9,38.66,64.65,27.4,29.39
10192,32.76,131.56,36.54,71.54,26.3,32.66
10193,38.54,156.2,39.84,64.96,32.48,29.2
10199,39.49,170.5,42.28,70.28,30.94,32.86
10200,38.35,159.94,42.17,65.31,32.6,30.61
10209,37.2,158.62,42.13,62.72,31.02,28.25
10211,35.75,137.5,37.91,63.31,29.76,28.92
10213,37.32,161.26,39.53,67.64,31.02,32.07
10222,35.16,148.28,38.86,68.03,28.31,31.17
10309,35.51,130.9,36.81,64.57,26.73,28.41
10337,32.6,108.46,32.44,65.08,24.21,31.01
10404,36.3,137.28,36.22,65.94,27.13,29.98
10447,39.53,144.54,38.23,61.34,32.6,27.03
10459,35.16,145.42,41.06,64.37,28.31,29.91
10472,39.8,163.46,40.98,64.53,32.95,29.71
10476,35.2,136.84,37.36,63.86,29.61,28.72
10477,34.06,132.0,38.11,64.25,28.23,30.93
10570,36.57,138.6,38.27,64.02,28.58,30.57
10571,33.03,145.42,40.35,66.93,27.83,31.91
10572,37.17,134.42,38.19,63.9,28.54,29.79
10574,33.43,124.08,38.11,63.7,27.17,28.02
10575,37.2,158.4,39.72,67.13,29.69,30.3
10576,39.57,170.5,42.83,69.41,31.14,32.39
10577,35.08,118.58,35.55,62.13,28.86,28.72
10578,35.0,132.0,38.39,64.37,26.77,29.04
10579,35.47,131.78,38.27,65.12,27.36,29.55
10580,34.17,114.18,35.63,61.22,25.55,26.44
10583,34.69,140.8,38.23,68.03,26.97,33.92
10584,34.13,126.28,36.57,61.85,28.31,26.72
10585,36.34,139.48,39.17,63.11,27.4,29.16
10587,35.98,111.1,35.2,60.04,25.98,27.54
10589,36.73,156.2,41.73,67.05,29.06,30.73
10590,36.3,146.08,37.72,66.22,30.39,30.26
10591,35.16,148.06,38.5,69.88,27.17,31.76
10592,33.5,118.14,36.57,65.28,27.13,30.02
10891,32.99,119.9,35.75,62.44,25.55,28.06
11205,39.96,170.28,42.44,65.98,31.81,30.22
11214,35.24,117.7,36.97,59.92,25.12,26.2
11215,34.65,132.66,36.97,64.41,27.6,30.38
11217,34.57,114.4,36.14,63.5,23.74,28.49
11219,33.74,124.74,37.6,64.53,25.0,29.71
11293,32.76,129.14,37.2,67.64,26.61,31.05
11645,36.18,141.9,38.86,66.77,28.78,31.6
11650,33.78,129.58,36.42,64.96,26.97,28.45
11651,34.45,131.56,36.73,66.77,28.66,30.65
11652,35.59,137.5,37.52,65.16,28.39,29.04
11671,36.06,144.32,39.17,63.86,28.54,30.18
11673,38.03,153.78,40.24,64.57,30.75,29.91
11678,34.13,132.0,36.26,66.81,27.95,30.85
11682,36.85,167.64,43.39,65.47,30.67,28.06
11693,35.87,129.14,37.68,63.11,29.88,28.25
11694,37.09,139.48,39.29,61.81,30.24,28.57
11701,37.72,145.64,39.02,59.06,34.09,25.5
11703,31.3,116.82,35.75,64.88,24.76,28.17
11712,34.41,116.38,36.34,56.97,28.43,22.39
11715,38.15,148.5,38.66,67.05,27.99,29.2
11716,32.48,111.98,36.73,60.55,26.22,26.68
11718,35.94,127.16,37.72,62.56,26.89,27.31
11719,35.31,139.04,37.05,68.31,28.78,32.15
11720,37.76,130.46,36.73,64.72,30.24,29.79
11721,33.5,120.34,37.44,60.71,26.02,26.17
11722,35.59,137.28,40.59,64.57,28.07,29.59
11728,37.4,162.14,40.67,65.94,31.18,30.61
11729,36.93,137.28,38.31,64.37,29.02,29.59
11737,31.97,120.56,37.68,65.12,26.57,29.91
11740,36.5,117.26,35.28,61.57,27.17,27.78
11744,35.2,139.92,37.52,68.35,27.24,31.64
11748,38.03,139.26,37.44,63.62,31.14,28.76
11749,35.12,125.62,36.3,62.6,26.54,27.54
11755,34.37,105.82,34.21,57.09,29.21,25.1
11770,40.71,160.6,40.16,67.87,34.76,32.43
11771,31.69,114.18,35.87,64.72,25.63,28.96
11775,37.13,134.2,37.13,61.85,28.86,27.66
11778,35.79,131.12,40.12,63.39,28.98,31.4
11839,37.28,141.9,40.51,59.96,29.29,24.91
11841,39.21,166.54,40.35,69.96,29.65,32.94
11842,33.35,103.18,35.16,57.72,25.08,24.43
11843,37.28,153.78,41.77,65.87,30.04,29.63
12158,38.15,135.96,38.27,60.51,30.24,27.03
12159,34.45,133.32,37.83,68.54,28.07,33.17
12160,36.81,159.5,41.65,66.93,30.0,29.91
12371,34.17,119.02,36.46,62.48,26.38,27.46
12388,42.28,183.04,43.66,66.57,33.98,31.01
12389,37.6,147.62,39.69,67.2,30.04,31.05
12390,35.71,142.12,37.68,67.64,30.35,31.13
12391,34.53,130.24,37.48,67.6,25.83,31.32
12392,35.51,124.08,36.34,63.46,28.94,29.24
12393,40.35,164.12,40.87,67.76,31.61,30.65
12394,36.65,132.22,38.19,65.12,26.97,29.12
12398,41.18,172.26,42.72,64.29,34.29,28.33
12399,41.61,179.3,42.36,65.55,35.0,28.33
12401,34.69,120.12,37.68,60.83,27.76,27.27
12402,36.57,134.64,38.11,63.74,27.87,26.56
12403,36.42,140.14,40.39,64.88,29.06,29.0
12404,40.0,158.4,40.08,66.5,31.61,30.81
12405,38.5,120.56,35.94,60.31,30.51,26.13
12414,38.78,166.54,41.38,65.59,31.06,30.5
12420,39.13,149.6,39.72,62.13,34.21,29.55
12426,35.24,170.72,39.92,72.05,30.04,34.63
12427,37.4,148.94,40.75,62.32,30.67,28.13
12441,35.08,125.18,37.91,62.36,26.42,28.02
12455,35.24,135.3,39.84,65.39,29.06,29.83
12477,38.7,135.52,37.68,64.25,29.49,29.94
12546,37.87,155.76,41.46,66.73,30.0,31.28
12547,39.02,171.6,40.28,69.37,33.66,32.35
12548,36.46,143.0,39.13,62.72,30.24,29.28
12549,38.82,149.38,37.2,67.2,30.63,32.31
12550,34.45,135.96,39.65,63.78,29.45,27.27
12551,37.44,143.0,38.19,64.25,30.47,29.04
12972,36.65,134.2,38.07,64.96,30.63,29.04
12973,33.5,113.96,34.17,65.75,25.24,31.09
12981,35.55,123.64,37.68,61.81,28.39,27.78
12985,34.45,123.42,35.04,66.97,26.77,30.85
12997,38.66,156.2,41.65,62.72,30.51,28.61
13001,38.86,152.68,39.06,66.22,32.09,30.18
13012,37.6,151.58,38.94,67.91,30.39,29.75
13014,38.43,152.46,39.45,63.43,31.26,29.87
13015,40.2,164.56,45.12,64.21,32.2,27.27
13016,32.68,114.4,34.8,65.63,26.06,30.34
13017,39.45,165.44,40.94,68.11,30.59,30.26
13018,37.56,143.22,39.61,66.26,30.31,31.6
13019,35.08,141.68,37.4,66.61,26.85,31.32
13020,41.85,183.7,43.5,65.98,36.42,30.5
13025,33.62,129.8,38.07,61.5,25.67,26.8
13050,41.73,152.02,39.41,61.06,35.28,24.67
13056,32.36,123.64,36.22,63.9,25.2,30.26
13068,36.65,139.7,38.15,64.17,29.49,30.06
13072,33.11,125.18,37.4,61.02,27.48,26.76
13079,35.16,137.5,38.35,60.87,28.66,26.72
13100,39.45,152.24,38.98,62.44,32.87,28.76
13101,33.19,124.52,36.5,66.46,26.97,31.01
13109,34.8,119.46,36.3,61.54,27.99,26.87
13115,36.46,138.82,39.13,63.03,29.06,27.11
13116,34.41,130.9,37.91,64.41,28.43,30.14
13117,34.84,134.2,36.69,67.17,27.68,32.03
13121,43.54,191.18,44.29,66.46,36.85,29.28
13125,36.81,152.9,41.14,63.07,31.18,27.7
13127,34.65,132.66,36.97,65.51,29.96,29.63
13131,33.66,124.96,37.52,63.07,28.31,28.69
13134,41.73,174.02,42.72,65.2,34.02,29.28
13137,34.37,130.02,36.97,64.8,29.06,30.38
13140,35.2,122.54,35.94,62.76,28.23,27.46
13302,35.67,115.06,35.43,59.17,27.36,26.87
13304,36.14,159.72,41.02,66.73,30.31,31.95
13305,38.43,150.92,39.69,61.81,31.73,27.58
13306,35.0,126.06,37.72,61.22,27.87,28.17
13307,34.45,121.22,38.19,59.65,28.07,24.98
13310,35.47,134.42,37.99,64.21,28.03,29.87
13344,37.76,160.16,40.47,67.8,33.07,30.77
13349,34.02,122.32,35.83,62.52,27.48,28.21
13350,39.29,168.52,42.6,62.99,34.29,29.51
13360,36.18,141.68,38.9,64.88,28.58,27.86
13363,35.28,131.12,38.5,65.12,26.77,29.04
13372,33.19,121.22,35.55,66.61,26.54,29.71
13375,34.92,137.5,41.06,64.65,28.94,28.84
13376,35.51,128.92,39.13,63.03,27.99,28.8
13377,36.02,134.2,37.8,63.03,28.78,28.06
13378,42.83,161.48,40.12,63.43,35.55,27.54
13379,35.16,140.14,38.66,65.63,27.52,31.01
13381,34.21,124.52,36.38,66.77,26.42,30.69
13512,36.1,156.86,40.67,67.83,29.09,30.61
13513,39.17,154.0,40.47,65.16,31.22,30.3
13516,34.06,137.94,39.61,65.63,26.85,31.4
13517,35.87,161.04,43.46,68.74,28.98,31.48
13518,37.2,144.98,39.17,63.19,30.75,28.21
13519,34.96,124.08,37.56,64.21,26.81,29.08
13585,39.57,154.44,40.87,65.31,31.77,29.63
13589,35.63,128.26,36.77,62.68,28.03,27.35
13591,35.79,145.42,38.58,66.54,28.19,31.99
13592,37.87,137.06,37.83,62.95,31.5,29.28
13597,32.48,101.2,33.86,63.07,26.54,28.69
13598,35.67,146.08,38.9,67.01,29.45,29.31
13599,37.68,143.0,37.76,62.68,30.24,27.82
13601,31.85,133.54,37.4,68.5,25.55,30.81
13604,35.55,146.3,39.69,66.61,29.33,31.17
13607,35.39,153.34,39.57,67.44,29.09,31.44
13610,35.28,145.42,40.24,63.66,28.03,28.61
13614,38.58,170.72,43.27,63.78,32.01,29.24
13615,34.25,118.36,35.43,62.09,26.3,27.03
13618,32.72,124.74,37.72,63.62,27.01,27.62
13619,40.24,158.4,38.9,65.87,32.87,30.26
13620,32.91,119.9,34.45,68.86,25.0,31.72
13624,37.4,148.28,38.9,66.97,29.41,30.26
13627,35.2,123.42,37.24,62.6,27.24,26.83
13628,33.54,128.48,38.66,65.63,26.22,29.75
13629,38.62,137.06,37.52,61.93,30.75,26.36
13630,33.5,121.0,36.89,60.91,27.36,26.28
13633,35.39,127.6,38.15,64.25,27.56,29.0
13651,36.38,155.1,39.72,68.27,31.73,31.91
13652,36.42,139.7,37.87,66.38,28.03,31.28
13821,36.65,131.34,38.35,65.2,27.72,28.72
14270,36.14,133.98,38.82,65.59,27.99,30.06
14273,35.16,135.3,38.9,66.34,27.52,31.72
14275,33.74,137.72,38.9,68.66,28.5,31.17
14292,34.09,120.34,37.32,62.52,24.21,27.39
14293,40.08,163.9,40.94,63.07,33.46,27.19
14294,39.45,187.22,45.98,69.45,30.94,31.48
14298,35.63,144.1,37.83,67.44,25.75,31.05
14305,34.21,143.0,40.08,65.12,27.76,29.71
14306,32.72,116.16,35.59,63.31,25.39,29.51
14310,36.81,134.2,37.24,65.43,30.63,31.6
14311,34.61,137.06,38.86,66.06,26.42,29.63
14313,38.39,161.48,40.87,68.54,29.17,30.81
14314,36.65,145.42,38.23,67.76,27.83,30.89
14317,35.35,139.04,38.11,65.16,28.9,29.12
14322,34.57,119.02,36.18,64.69,26.81,30.5
14325,35.12,111.32,36.3,60.16,26.34,27.78
14327,39.25,141.46,37.44,63.39,31.77,28.69
14331,35.08,137.06,40.79,62.64,28.46,27.31
14332,37.95,177.76,42.48,65.91,32.17,30.22
14333,35.87,132.22,37.8,61.57,27.8,29.47
14335,35.59,137.5,37.72,69.37,28.43,29.47
14337,35.31,147.62,39.17,67.01,28.11,29.98
14338,40.51,171.16,41.1,69.25,30.94,30.85
14340,38.19,151.58,39.72,62.48,31.46,28.33
14341,34.69,123.86,36.85,59.72,27.32,26.2
14343,31.57,95.04,33.74,60.35,23.23,27.19
14344,39.53,176.88,43.94,66.42,30.91,29.16
14345,34.84,150.92,39.09,68.35,28.54,33.29
15209,33.31,122.32,37.6,62.6,26.26,28.06
15210,39.65,144.54,38.11,63.31,30.59,29.55
15212,41.85,182.82,41.1,66.34,34.45,30.93
15215,35.16,133.54,38.62,62.01,28.19,27.62
15216,32.87,116.6,36.22,63.58,26.3,29.51
15217,40.63,163.02,39.33,60.87,34.06,26.24
15218,36.61,125.62,37.28,60.59,29.49,27.11
15219,35.39,139.48,37.72,66.34,27.2,29.91
15220,38.27,129.36,38.74,61.89,29.72,28.45
15225,36.34,138.6,39.61,62.05,29.61,26.56
15226,36.77,151.14,42.64,65.43,29.33,29.12
15231,37.01,122.54,37.2,58.54,30.87,25.18
15238,35.98,148.5,39.76,66.69,29.13,31.6
15244,34.65,131.56,38.46,63.39,27.36,27.7
15246,34.72,130.46,36.93,66.97,27.76,30.93
15255,36.26,136.84,38.11,65.08,25.71,29.31
15262,43.78,162.8,41.93,63.19,35.2,26.91
15264,34.72,110.0,34.33,60.24,26.93,26.68
15265,33.58,117.7,37.01,63.03,25.83,29.2
15271,37.6,151.14,38.31,63.66,30.28,29.94
15274,34.57,133.1,39.17,64.37,27.8,30.26
15277,32.99,113.52,35.94,62.17,26.26,28.29
15296,40.94,151.58,39.72,64.06,33.66,28.49
15297,35.39,141.24,40.04,62.4,28.86,27.58
15299,34.76,121.88,36.73,61.61,26.14,27.94
15300,34.06,113.08,33.7,61.69,26.14,28.13
15307,34.37,125.62,35.35,66.26,26.02,29.67
15311,30.87,113.3,36.26,61.89,24.49,29.35
15587,39.49,177.1,42.68,68.62,32.8,31.32
15591,37.95,148.28,38.27,65.91,28.39,30.69
15595,36.34,128.48,39.84,64.06,25.94,28.53
15597,31.61,113.08,35.55,63.19,23.86,27.39
15603,35.39,147.4,39.8,65.28,29.96,30.81
15606,39.72,152.02,38.78,67.05,32.48,31.56
15607,37.91,136.62,40.16,64.57,28.46,28.06
15609,32.2,108.46,35.16,62.68,25.47,27.66
15612,32.28,104.28,34.57,59.53,26.85,27.98
15617,34.72,118.36,37.6,58.86,26.22,25.65
15619,38.5,158.4,39.65,66.06,32.99,31.56
15621,39.49,164.78,41.42,67.24,32.72,30.1
15627,33.07,125.84,37.95,62.8,28.31,29.12
15633,36.1,137.06,38.54,66.02,27.87,29.79
15636,34.33,119.24,37.8,61.38,26.81,27.39
15637,34.57,124.74,38.15,61.89,27.17,27.94
15640,32.6,121.66,35.71,64.06,28.07,29.39
15642,35.0,137.06,37.4,69.69,26.54,32.07
15643,38.62,148.72,38.27,64.76,31.85,28.72
15647,35.94,137.06,36.77,67.05,28.11,32.74
15648,32.36,109.12,34.13,62.13,24.45,28.61
15652,41.18,132.88,36.89,59.61,31.14,27.11
15654,41.73,164.34,40.83,66.02,36.18,29.24
15655,34.25,121.88,36.85,63.11,26.54,28.45
15656,34.29,115.28,35.28,64.41,25.24,28.37
15657,36.65,146.08,39.61,64.72,30.2,29.63
15661,33.27,129.36,38.46,66.14,27.09,30.85
15662,38.31,138.16,37.64,63.78,30.55,30.22
15663,37.09,131.56,38.27,62.17,29.21,28.02
15665,35.08,160.82,40.31,68.27,29.69,30.42
15667,32.72,121.88,37.01,60.83,26.34,29.31
15935,35.87,133.76,36.22,65.55,28.54,31.17
15940,35.98,141.68,39.45,61.69,31.54,27.35
15959,35.87,133.98,37.44,63.46,27.72,28.53
15977,32.99,119.46,37.6,59.57,27.56,27.86
15980,37.91,154.0,40.43,65.24,29.06,30.3
15981,36.18,123.86,36.65,62.13,28.07,27.31
15983,34.37,120.12,35.51,65.24,25.59,30.38
15985,38.43,126.28,37.44,58.74,29.13,26.05
16011,45.12,210.54,44.37,67.36,36.02,31.64
16034,33.15,118.14,35.79,61.61,27.4,28.29
16036,34.33,119.68,35.24,60.04,26.77,27.66
16045,35.43,147.62,38.35,68.43,28.35,32.54
16048,40.08,156.64,39.41,67.64,32.76,31.68
16051,34.61,131.12,36.5,63.07,27.48,26.64
16053,35.63,142.34,39.45,65.63,27.8,29.28
16057,34.72,127.6,37.64,61.42,27.83,27.5
16059,37.09,143.66,39.69,62.91,28.86,28.33
16063,37.4,130.68,35.75,66.3,25.71,30.3
16066,34.65,117.48,35.39,61.3,24.61,28.53
16069,33.86,128.26,35.31,65.2,26.54,31.48
16073,32.68,107.14,33.39,59.88,24.17,27.35
16074,37.83,120.56,35.24,59.33,30.91,25.69
16076,32.76,102.3,34.69,57.99,25.35,26.17
16080,36.14,134.42,37.36,65.0,27.83,29.59
16082,39.45,170.5,42.28,66.34,31.89,30.97
16083,36.26,125.18,36.14,62.44,28.35,29.16
16087,37.17,135.3,38.5,63.98,28.27,27.54
16125,40.12,162.14,40.51,69.41,32.4,33.65
16126,38.15,144.32,40.12,61.97,33.23,27.19
16128,35.91,142.12,40.87,65.16,28.54,27.62
16130,34.17,123.86,38.58,62.4,27.28,29.12
16131,35.67,145.86,38.86,65.91,29.45,29.98
16136,37.52,155.76,40.16,67.05,31.26,30.57
16138,37.01,141.68,36.97,65.2,27.99,30.81
16139,32.87,118.58,34.72,61.3,25.55,28.49
16145,32.17,121.0,36.3,61.73,26.85,27.58
16148,35.83,124.74,36.61,62.68,26.06,29.12
16149,33.98,118.58,34.53,62.09,25.83,28.53
16364,34.02,114.4,34.96,60.94,25.31,28.8
16369,36.18,144.98,38.54,68.94,27.87,31.76
16375,37.24,156.64,40.16,64.09,30.55,28.57
16379,38.82,136.18,39.06,58.9,34.96,26.52
16380,32.48,113.52,36.81,62.8,25.43,29.91
16382,38.86,140.14,39.17,63.23,30.67,28.37
16383,34.02,128.26,34.65,67.72,26.93,31.28
16384,37.32,155.1,41.06,66.77,28.74,29.63
16398,36.02,139.48,39.33,65.43,27.87,30.38
16401,37.05,152.02,38.98,69.96,28.31,32.66
16402,33.15,102.52,34.02,59.84,25.51,26.36
16411,37.83,130.02,37.48,61.81,31.73,26.52
16415,35.0,142.78,38.98,65.16,27.72,31.91
16418,36.02,125.18,36.42,63.39,28.31,28.76
16430,34.41,120.56,36.61,62.17,25.08,28.72
16431,35.75,135.52,37.91,64.29,29.41,29.16
16449,32.28,119.46,37.4,63.19,26.5,30.18
16453,34.69,119.46,36.65,66.02,26.42,31.01
16455,30.0,109.12,35.55,64.09,24.49,28.92
16459,37.72,144.98,38.23,61.57,31.46,28.53
16479,32.2,102.52,32.13,63.23,26.06,31.24
16506,35.47,116.6,37.83,60.51,27.36,25.97
17180,34.33,133.1,38.03,62.72,29.84,28.69
17183,38.19,156.2,39.8,64.8,31.38,30.34
17186,35.87,137.5,39.13,63.03,28.43,29.55
17199,34.02,123.2,36.93,63.11,27.09,28.61
17201,33.58,133.1,38.35,67.32,26.61,31.2
17217,34.8,139.48,38.27,65.75,26.42,30.57
17218,37.44,136.18,35.91,64.09,32.52,30.85
17220,37.09,135.52,36.97,65.79,28.98,30.61
17228,34.33,144.32,37.8,63.23,27.76,28.96
17235,36.34,143.22,40.91,62.13,27.13,28.69
17236,30.91,106.7,36.65,61.14,24.65,27.62
17240,35.83,141.02,38.78,64.57,29.45,28.65
17250,37.83,144.32,37.56,65.08,31.02,28.88
17457,35.55,129.58,38.58,62.83,27.48,27.39
17458,38.23,161.7,40.51,66.57,31.89,30.61
17459,40.79,178.42,43.43,65.12,35.59,29.55
17460,32.83,117.92,36.3,62.32,24.21,27.11
17462,36.34,139.48,37.24,67.24,27.95,30.34
17463,35.67,136.4,37.24,64.13,30.31,28.61
17464,36.42,140.36,39.06,64.96,27.76,28.13
17465,32.91,126.28,38.54,61.93,27.36,27.54
17467,35.47,128.92,36.61,62.32,28.54,27.74
17468,36.81,151.8,41.54,64.65,28.62,31.36
17470,32.6,128.7,35.31,69.45,26.3,34.35
17472,27.99,94.6,33.5,60.24,23.86,27.43
17473,32.24,121.0,36.65,61.3,27.24,26.83
17475,32.64,104.28,35.43,58.39,25.63,25.38
17478,37.36,141.24,38.35,66.22,28.43,28.96
17479,29.29,92.84,32.68,62.05,22.95,29.39
17480,35.43,133.1,38.82,64.8,27.6,28.29
17481,36.5,159.5,40.2,69.76,27.91,31.28
17482,35.63,142.34,37.44,69.13,27.4,32.39
17483,39.84,155.32,41.26,64.49,32.28,29.47
17487,34.72,139.7,39.33,62.8,28.98,29.59
17489,37.09,140.36,38.31,63.07,28.15,28.57
17490,41.34,182.6,41.57,68.98,32.83,32.9
17493,37.64,179.96,43.43,65.79,31.97,30.89
17494,36.61,139.92,35.04,66.42,29.33,31.52
17498,32.64,119.02,35.87,61.02,27.36,27.5
17502,34.88,135.3,37.6,66.81,26.77,29.75
17504,34.57,139.04,36.61,68.15,27.91,31.52
17505,35.0,130.46,38.15,62.28,27.2,27.7
17508,36.46,136.62,39.13,65.24,27.83,30.1
17520,34.84,127.38,37.4,62.2,28.27,27.39
17530,38.78,126.72,37.13,62.05,30.63,29.67
17535,34.17,156.42,40.0,67.44,27.68,33.21
